SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE_YEARS,YEARS_EMPLOYED,YEARS_ID_PUBLISH,YEARS_REGISTRATION,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,CREDIT_GOODS_RATIO,INCOME_PER_PERSON,EMPLOYMENT_AGE_RATIO
241411,0,0,0,0,0,0,90000.0,225000.0,11074.5,225000.0,6,7,4,3,1,0.010966,1,1,1,1,1,0,14,1.0,2,2,5,13,0,0,0,0,0,0,5,0.172076523095867,0.3170317785834444,3.0,0.0,3.0,0.0,-689.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,33,3.5232876712328767,5.219178082191781,5.794520547945205,2.5,0.12305,1.0,90000.0,0.10676629306766293
233442,1,0,0,0,1,0,65250.0,143910.0,15399.0,135000.0,6,7,4,5,1,0.028663,1,1,1,1,1,0,18,1.0,2,2,4,14,0,0,0,0,1,1,5,0.647986549517056,0.5442347412142162,0.0,0.0,0.0,0.0,-610.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,47,15.306849315068494,2.421917808219178,2.3972602739726026,2.2055172413793103,0.236,1.066,65250.0,0.3256776450014573
203844,0,0,1,1,0,1,157500.0,172021.5,18193.5,148500.0,6,1,4,1,1,0.006629,1,1,0,1,0,0,9,3.0,2,2,4,6,0,0,0,0,0,0,42,0.7065372325146605,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,44,2.6410958904109587,12.564383561643835,15.243835616438357,1.0922,0.11551428571428571,1.1583939393939393,52500.0,0.06002490660024906
168429,0,0,0,0,1,0,157500.0,197820.0,18274.5,180000.0,6,1,4,0,1,0.006629,1,1,0,1,0,0,14,2.0,2,2,4,11,0,0,0,0,0,0,51,0.5338774536097115,,1.0,0.0,1.0,0.0,-421.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,28,2.786301369863014,1.2054794520547945,0.38082191780821917,1.256,0.11602857142857143,1.099,78750.0,0.09951076320939335
117290,0,0,1,0,0,0,112500.0,454500.0,17608.5,454500.0,2,1,4,0,1,0.010643,1,1,1,1,0,0,16,2.0,2,2,1,11,0,0,0,0,0,0,5,0.6063254382261074,0.4294236843421945,0.0,0.0,0.0,0.0,-648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,44,2.6027397260273974,12.032876712328767,14.495890410958904,4.04,0.15652,1.0,56250.0,0.05915317559153176
276129,0,0,0,1,1,0,49500.0,315000.0,12006.0,315000.0,6,3,3,1,1,0.015221,1,0,0,1,0,0,18,2.0,2,2,0,7,0,0,0,0,0,0,57,0.7346357733570478,0.7366226976503176,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,57,,11.145205479452056,3.010958904109589,6.363636363636363,0.24254545454545454,1.0,24750.0,
400641,0,0,0,0,0,0,112500.0,1212741.0,33349.5,1058976.0,6,7,4,1,1,0.010643,1,1,1,1,0,0,11,2.0,2,2,1,15,0,0,0,0,0,0,41,0.7494133517424985,0.6879328378491735,0.0,0.0,0.0,0.0,-1120.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,55,20.663013698630138,9.887671232876713,28.30958904109589,10.77992,0.29644,1.1452015909709001,56250.0,0.3756911581569116
360951,0,0,1,1,0,0,130500.0,457834.5,22396.5,378000.0,6,7,4,3,1,0.010147,1,1,0,1,1,0,8,1.0,2,2,1,18,0,0,0,0,0,0,24,0.6963670298156901,0.7544061731797895,0.0,0.0,0.0,0.0,-2713.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,34,13.027397260273972,0.3917808219178082,30.46301369863014,3.5083103448275863,0.1716206896551724,1.2112023809523809,130500.0,0.38315874294923447
406815,0,0,1,1,1,0,63000.0,172597.5,8941.5,117000.0,6,7,4,3,1,0.032561,1,1,0,1,1,1,18,1.0,1,1,4,19,0,0,0,0,0,0,5,0.5715073095970729,0.6785676886853644,2.0,0.0,2.0,0.0,-695.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,29,3.8958904109589043,7.657534246575342,29.24931506849315,2.739642857142857,0.14192857142857143,1.4751923076923077,63000.0,0.13434104865375532
344378,0,0,0,1,0,0,180000.0,2517300.0,66532.5,2250000.0,6,1,1,1,1,0.032561,1,1,0,1,1,0,8,2.0,1,1,6,15,0,0,0,0,0,0,5,0.7771790998766076,0.4048783643353997,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,45,4.3561643835616435,0.5013698630136987,20.775342465753425,13.985,0.369625,1.1188,90000.0,0.09680365296803652
298386,0,0,0,0,0,1,81000.0,381528.0,18684.0,315000.0,6,7,4,1,1,0.020246,1,1,0,1,0,0,2,3.0,3,3,5,11,0,0,0,0,0,0,42,0.0765305516554094,,1.0,0.0,1.0,0.0,-1622.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,36,6.254794520547946,8.01917808219178,4.087671232876712,4.710222222222222,0.23066666666666666,1.2112,27000.0,0.17374429223744292
383567,0,0,0,0,0,0,67500.0,180000.0,7753.5,180000.0,6,3,4,1,1,0.015221,1,0,0,1,0,0,18,2.0,2,2,6,9,0,0,0,0,0,0,57,0.6182385354843013,0.3672910183026313,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,3.0,60,,10.89041095890411,33.23287671232877,2.6666666666666665,0.11486666666666667,1.0,33750.0,
175663,0,0,0,1,0,0,202500.0,485640.0,39069.0,450000.0,6,7,1,1,1,0.030755,1,1,1,1,1,0,18,2.0,2,2,1,17,0,0,0,0,0,0,33,0.3927442225854841,0.1538025863067176,0.0,0.0,0.0,0.0,-122.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,36,2.958904109589041,12.917808219178083,9.243835616438357,2.398222222222222,0.19293333333333335,1.0792,101250.0,0.0821917808219178
395562,0,0,0,0,1,0,112500.0,540000.0,20142.0,540000.0,6,7,2,1,1,0.026392,1,1,0,1,0,0,14,2.0,2,2,6,16,0,0,0,0,0,0,51,0.6241252051134084,0.5954562029091491,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,29,2.043835616438356,4.7972602739726025,11.66027397260274,4.8,0.17904,1.0,56250.0,0.07047709022201228
141008,0,0,0,0,0,0,324000.0,1546020.0,42511.5,1350000.0,6,4,4,1,1,0.010556,1,1,1,1,0,0,3,2.0,3,3,5,12,0,0,0,0,0,0,39,0.5804260123525763,,0.0,0.0,0.0,0.0,-1959.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,52,24.21095890410959,7.043835616438356,24.326027397260273,4.7716666666666665,0.13120833333333334,1.1452,162000.0,0.465595363540569
250926,0,0,1,1,1,3,450000.0,1113840.0,57001.5,900000.0,6,7,1,1,1,0.0228,1,1,0,1,0,0,8,5.0,2,2,6,14,0,0,0,0,0,0,4,0.4269548133034525,0.4382813743111921,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,37,3.0273972602739727,13.331506849315069,6.7095890410958905,2.4752,0.12667,1.2376,90000.0,0.08182154757497223
449266,0,1,0,0,1,0,180000.0,337500.0,16875.0,337500.0,6,1,4,1,1,0.031329,1,1,0,1,1,0,18,2.0,2,2,5,13,0,0,0,0,0,0,30,0.6786734183503028,0.7981372313187245,0.0,0.0,0.0,0.0,-2437.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,42,2.3643835616438356,11.26027397260274,17.643835616438356,1.875,0.09375,1.0,90000.0,0.05629484670580561
299224,0,0,0,0,1,0,67500.0,808650.0,23773.5,675000.0,6,7,4,0,1,0.022625,1,1,0,1,0,0,1,2.0,2,2,1,14,0,0,0,0,0,0,11,0.7366175751882648,0.7295666907060153,0.0,0.0,0.0,0.0,-3335.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51,1.16986301369863,6.112328767123287,18.5013698630137,11.98,0.3522,1.198,33750.0,0.022938490464679023
118890,0,0,1,1,1,1,189000.0,206271.0,20529.0,193500.0,6,1,4,1,1,0.0116569999999999,1,1,0,1,0,0,3,3.0,1,1,4,18,0,0,0,1,1,0,42,0.6791072239235073,0.2985949897873972,7.0,1.0,7.0,1.0,-1403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,52,10.232876712328768,7.419178082191781,32.47397260273973,1.0913809523809523,0.10861904761904762,1.066,63000.0,0.19678609062170707
186297,0,0,0,0,0,2,67500.0,284400.0,19134.0,225000.0,6,7,4,1,1,0.031329,1,1,0,1,0,0,2,4.0,2,2,6,9,0,0,0,0,0,0,28,0.162144567666238,0.6706517530862718,0.0,0.0,0.0,0.0,-1888.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,32,13.389041095890411,3.180821917808219,16.153424657534245,4.213333333333333,0.28346666666666664,1.264,16875.0,0.41840753424657534
176195,1,0,1,0,1,0,148500.0,1113840.0,56871.0,900000.0,6,7,4,3,2,0.018029,1,1,0,1,0,0,8,1.0,3,3,6,7,0,0,0,1,1,0,7,0.1935008758085653,,2.0,0.0,2.0,0.0,-712.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,29,2.589041095890411,9.389041095890411,12.704109589041096,7.500606060606061,0.38296969696969696,1.2376,148500.0,0.08927727916863487
226111,0,0,0,0,0,0,202500.0,283585.5,22536.0,256500.0,6,7,4,1,2,0.010147,1,1,0,1,0,0,3,2.0,2,2,5,11,0,0,0,0,0,0,42,0.3763452749366427,0.5262949398096192,0.0,0.0,0.0,0.0,-20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,39,7.553424657534246,9.895890410958904,19.90684931506849,1.4004222222222222,0.1112888888888889,1.1055964912280702,101250.0,0.19367755532139094
178993,0,0,1,1,0,0,157500.0,1125000.0,32895.0,1125000.0,6,7,4,1,1,0.020246,1,1,0,1,1,0,10,2.0,3,3,5,20,0,0,0,0,0,0,42,0.0182952745032453,0.6986675550534175,0.0,0.0,0.0,0.0,-2733.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,46,11.536986301369863,1.2684931506849315,26.24109589041096,7.142857142857143,0.20885714285714285,1.0,78750.0,0.2508040500297796
104253,0,0,0,0,0,1,270000.0,1061599.5,31171.5,927000.0,6,1,4,1,1,0.072508,1,1,0,1,0,0,10,3.0,1,1,3,15,0,0,0,0,0,0,39,0.7025725754868668,0.2032521136204725,0.0,0.0,0.0,0.0,-1830.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,47,6.065753424657534,2.7315068493150685,5.213698630136986,3.93185,0.11545,1.1451990291262135,90000.0,0.12905858350335178
138485,0,1,0,0,1,1,112500.0,270000.0,13500.0,270000.0,6,7,1,1,1,0.028663,1,1,0,1,0,0,3,3.0,2,2,4,7,0,0,0,1,1,0,42,0.5629831320835103,0.7700870700124128,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,30,2.175342465753425,9.819178082191781,13.698630136986301,2.4,0.12,1.0,37500.0,0.07251141552511416
402634,0,0,1,0,1,1,247500.0,835380.0,40320.0,675000.0,6,7,4,1,1,0.022625,1,1,1,1,0,0,18,3.0,2,2,1,10,0,1,1,0,1,1,5,0.6650215065851307,0.6785676886853644,4.0,0.0,4.0,0.0,-1033.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,36,3.9095890410958902,10.926027397260274,17.517808219178082,3.375272727272727,0.16290909090909092,1.2376,82500.0,0.10859969558599696
174108,0,0,1,1,1,0,135000.0,773680.5,32908.5,679500.0,6,3,4,1,1,0.020246,1,0,0,1,1,0,18,2.0,3,3,0,12,0,0,0,0,0,0,57,0.0315478554853964,0.6817058776720116,5.0,2.0,5.0,0.0,-740.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,64,,13.953424657534246,13.953424657534246,5.730966666666666,0.24376666666666666,1.1386026490066226,67500.0,
211622,0,0,0,0,1,0,67500.0,862560.0,25348.5,720000.0,6,1,1,1,1,0.022625,1,1,0,1,0,0,18,2.0,2,2,5,11,0,0,0,0,0,0,2,0.6187957869602295,0.2910973802776635,1.0,0.0,0.0,0.0,-1243.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,36,0.989041095890411,11.786301369863013,11.178082191780822,12.778666666666666,0.37553333333333333,1.198,33750.0,0.02747336377473364
452073,0,1,0,1,1,1,157500.0,450000.0,22500.0,450000.0,6,7,1,1,1,0.035792,1,1,0,1,1,0,0,3.0,2,2,4,10,0,0,0,0,0,0,4,0.6932881808548915,0.4974688893052743,0.0,0.0,0.0,0.0,-969.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,10.07123287671233,11.101369863013698,20.698630136986303,2.857142857142857,0.14285714285714285,1.0,52500.0,0.25178082191780826
127732,1,0,0,0,1,3,90000.0,942300.0,36643.5,675000.0,6,7,4,1,1,0.010966,1,1,0,1,0,0,2,5.0,2,2,4,17,0,0,0,0,0,0,5,0.3478681927757078,0.3672910183026313,0.0,0.0,0.0,0.0,-1228.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,38,1.0794520547945206,13.413698630136986,2.5863013698630137,10.47,0.40715,1.396,18000.0,0.028406633020908435
249429,0,0,0,0,1,1,117000.0,234576.0,20263.5,202500.0,6,7,4,1,1,0.010147,1,1,0,1,0,0,8,3.0,2,2,0,14,0,0,0,0,1,1,42,0.2862641009645023,0.2910973802776635,0.0,0.0,0.0,0.0,-118.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,33,8.134246575342466,4.602739726027397,15.983561643835616,2.004923076923077,0.1731923076923077,1.1584,39000.0,0.24649232046492323
302402,0,1,1,1,1,0,202500.0,225000.0,11250.0,225000.0,5,7,4,0,1,0.018634,1,1,1,1,1,0,18,2.0,2,2,0,13,0,0,0,0,0,0,5,0.4526749166422448,0.5814837058057234,0.0,0.0,0.0,0.0,-428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,53,15.791780821917808,8.693150684931506,1.2931506849315069,1.1111111111111112,0.05555555555555555,1.0,101250.0,0.2979581287154303
283480,0,1,0,0,1,1,90000.0,270000.0,13500.0,270000.0,6,1,4,1,1,0.035792,1,1,0,1,0,0,8,3.0,2,2,2,11,0,0,0,0,1,1,5,0.7564504940043575,,0.0,0.0,0.0,0.0,-622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,32,2.786301369863014,2.3013698630136985,5.131506849315069,3.0,0.15,1.0,30000.0,0.08707191780821918
397538,0,0,0,0,0,0,112500.0,1284732.0,68580.0,1156500.0,6,7,4,1,1,0.018029,1,1,0,1,0,0,14,2.0,3,3,0,6,0,0,0,0,0,0,5,0.4742428244424793,0.5902333386185574,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,43,14.772602739726027,12.468493150684932,1.9808219178082191,11.41984,0.6096,1.1108793774319066,56250.0,0.3435489009238611
190207,0,0,1,0,1,1,112500.0,454500.0,21996.0,454500.0,1,7,4,1,1,0.026392,1,1,0,1,0,0,14,3.0,2,2,6,10,0,0,0,0,0,0,51,0.6933532758222255,0.4722533429586386,6.0,0.0,6.0,0.0,-1432.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0,30,4.1808219178082195,8.468493150684932,13.684931506849315,4.04,0.19552,1.0,37500.0,0.13936073059360732
444003,0,0,0,0,0,0,202500.0,837000.0,29650.5,837000.0,6,7,1,1,1,0.008625,1,1,1,1,1,0,18,2.0,2,2,4,17,0,1,1,0,1,1,5,0.5437560378134573,0.5797274227921155,0.0,0.0,0.0,0.0,-706.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,39,7.945205479452055,11.164383561643836,17.964383561643835,4.133333333333334,0.14642222222222223,1.0,101250.0,0.20372321742184754
370281,0,0,0,1,1,0,279000.0,1288350.0,37669.5,1125000.0,6,1,4,1,1,0.035792,1,1,0,1,0,0,10,2.0,2,2,0,15,0,0,0,1,0,1,30,0.7295448738980749,0.5028782772082183,3.0,0.0,3.0,0.0,-858.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59,19.45205479452055,7.53972602739726,27.643835616438356,4.617741935483871,0.13501612903225807,1.1452,139500.0,0.3296958439749246
243349,0,0,0,1,0,1,270000.0,1525482.0,43717.5,1363500.0,1,1,1,1,1,0.030755,1,1,0,1,0,0,18,3.0,2,2,5,17,0,0,0,0,0,0,5,0.3728513977889288,0.3723336657058204,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.589041095890411,6.046575342465753,0.38082191780821917,5.649933333333333,0.16191666666666665,1.1187986798679868,90000.0,0.022655426765015807
168631,0,0,0,1,1,0,157500.0,900000.0,46084.5,900000.0,6,1,4,1,2,0.018801,1,1,0,1,0,0,14,2.0,2,2,4,11,0,0,0,0,0,0,5,0.6198578247016368,0.7407990879702335,0.0,0.0,0.0,0.0,-843.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,47,3.0602739726027397,2.76986301369863,19.934246575342467,5.714285714285714,0.2926,1.0,78750.0,0.06511221218303702
125929,0,1,0,0,1,0,67500.0,247500.0,12375.0,247500.0,6,7,4,1,1,0.0066709999999999,1,1,0,1,0,0,1,2.0,2,2,2,12,0,0,0,1,1,0,11,0.7169849402734555,0.6380435278721609,2.0,0.0,2.0,0.0,-630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,45,15.673972602739726,0.27123287671232876,27.972602739726028,3.6666666666666665,0.18333333333333332,1.0,33750.0,0.348310502283105
240498,0,0,0,0,0,0,88483.5,455040.0,12510.0,360000.0,7,1,4,0,5,0.018209,1,1,1,1,0,0,14,2.0,3,3,1,14,1,1,1,1,1,1,47,0.4528103681324779,0.1402431837080297,0.0,0.0,0.0,0.0,-11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57,0.6191780821917808,12.098630136986301,20.432876712328767,5.142653715099425,0.14138229161369067,1.264,44241.75,0.01086277337178563
192902,0,1,0,0,1,0,135000.0,405000.0,20250.0,405000.0,6,1,4,0,1,0.01885,1,1,0,1,1,0,16,2.0,2,2,0,10,0,1,1,0,1,1,40,0.5323153304181552,0.5064842396679806,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,50,1.9452054794520548,5.6438356164383565,21.350684931506848,3.0,0.15,1.0,67500.0,0.03890410958904109
281263,0,0,0,0,1,2,90000.0,760225.5,32337.0,679500.0,1,7,4,1,1,0.018209,1,1,1,1,0,0,10,4.0,3,3,0,11,0,0,0,0,1,1,11,0.0535599625864815,0.5884877883422673,0.0,0.0,0.0,0.0,-171.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,6.8054794520547945,0.5068493150684932,0.32602739726027397,8.44695,0.3593,1.1188013245033113,22500.0,0.22684931506849315
245384,0,0,0,1,1,0,58500.0,1078200.0,31653.0,900000.0,1,1,4,1,1,0.04622,1,1,0,1,0,0,18,2.0,1,1,6,11,0,0,0,0,1,1,5,0.7297303648343264,0.5424451438613613,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48,12.884931506849314,3.4328767123287673,32.26027397260274,18.43076923076923,0.5410769230769231,1.198,29250.0,0.26843607305936074
419306,1,0,1,0,1,0,180000.0,640080.0,24259.5,450000.0,6,4,4,1,1,0.00712,1,1,0,1,1,0,18,2.0,2,2,6,8,0,0,0,0,1,1,11,0.2939875845022613,0.7826078370261895,8.0,0.0,8.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,34,3.3808219178082193,11.98082191780822,2.723287671232877,3.556,0.134775,1.4224,90000.0,0.09943593875906527
241614,0,0,0,0,1,0,427500.0,781920.0,57028.5,675000.0,6,1,4,0,1,0.072508,1,1,0,1,0,0,10,2.0,1,1,1,13,0,0,0,0,0,0,7,0.6448677911419721,0.3046721837533529,0.0,0.0,0.0,0.0,-922.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,6.0,42,2.936986301369863,13.961643835616439,1.389041095890411,1.8290526315789473,0.1334,1.1584,213750.0,0.06992824527071102
231803,0,0,0,0,0,1,90000.0,1042560.0,34456.5,900000.0,6,1,4,1,1,0.018801,1,1,0,1,0,0,8,3.0,2,2,5,12,0,0,0,0,0,0,5,0.6012720648412059,0.7688075728291359,1.0,0.0,1.0,0.0,-2381.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,43,1.9972602739726026,11.027397260273972,18.145205479452056,11.584,0.38285,1.1584,30000.0,0.04644791334820006
277850,1,1,0,1,1,0,121500.0,337500.0,16875.0,337500.0,6,1,4,5,1,0.072508,1,1,0,1,0,0,14,1.0,1,1,3,13,0,1,1,0,0,0,42,0.1451079653528582,0.3996756156233169,0.0,0.0,0.0,0.0,-630.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.0,0.0,1.0,47,3.336986301369863,2.5013698630136987,25.345205479452055,2.7777777777777777,0.1388888888888889,1.0,121500.0,0.07099970853978431
128334,0,0,0,1,1,0,112500.0,135000.0,13149.0,135000.0,6,3,4,1,1,0.072508,1,0,0,1,1,0,18,2.0,1,1,3,16,0,0,0,0,0,0,57,0.6802213032784971,0.4083588531230431,0.0,0.0,0.0,0.0,-1549.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,67,,10.90958904109589,51.12328767123287,1.2,0.11688,1.0,56250.0,
112774,0,1,0,0,1,2,81000.0,270000.0,13500.0,270000.0,6,7,4,1,1,0.020246,1,1,0,1,0,0,8,4.0,3,3,1,15,0,0,0,1,1,0,5,0.5170356005983143,0.3893387918468769,3.0,0.0,3.0,0.0,-2561.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,33,2.1616438356164385,3.947945205479452,17.03835616438356,3.3333333333333335,0.16666666666666666,1.0,20250.0,0.06550435865504359
318727,0,0,1,1,0,1,202500.0,746280.0,59094.0,675000.0,6,1,4,1,1,0.002134,1,1,0,1,0,0,3,3.0,3,3,0,8,0,0,0,0,0,0,42,0.4733051056674173,0.6577838002083306,0.0,0.0,0.0,0.0,-1276.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,31,4.898630136986301,7.863013698630137,7.901369863013699,3.6853333333333333,0.2918222222222222,1.1056,67500.0,0.1580203269995581
